date,data,rest,drill,drill_name
1/1/2000 01:16:22 PM,0.262142683,1,8,scrimmage
1/1/2000 01:16:32 PM,0.316101207,1,8,scrimmage
1/1/2000 01:16:42 PM,-0.101397389,1,8,scrimmage
1/1/2000 01:16:52 PM,-0.063186562,1,8,scrimmage
1/1/2000 01:17:02 PM,-0.125907059,1,8,scrimmage
1/1/2000 01:17:12 PM,-0.358587553,1,8,scrimmage
1/1/2000 01:17:22 PM,-0.484153819,1,8,scrimmage
1/1/2000 01:17:32 PM,-0.517776217,0,0,rest
1/1/2000 01:17:42 PM,-0.558955292,0,0,rest
1/1/2000 01:17:52 PM,-0.718200369,0,0,rest
1/1/2000 01:18:02 PM,-0.629688111,0,0,rest
1/1/2000 01:18:12 PM,-0.930448969,0,0,rest
1/1/2000 01:18:22 PM,-1.007598933,0,0,rest
1/1/2000 01:18:32 PM,-0.979647976,0,0,rest
1/1/2000 01:18:42 PM,-0.890623493,0,0,rest
1/1/2000 01:18:52 PM,-0.969693853,0,0,rest
1/1/2000 01:19:02 PM,-1.068932777,0,0,rest
1/1/2000 01:19:12 PM,-1.169065648,0,0,rest
1/1/2000 01:19:22 PM,-0.977309106,0,0,rest
1/1/2000 01:19:32 PM,-1.158373529,0,0,rest
1/1/2000 01:19:42 PM,-0.745188384,0,0,rest
1/1/2000 01:19:52 PM,-0.874207512,0,0,rest
1/1/2000 01:20:02 PM,-0.530996101,0,0,rest
1/1/2000 01:20:12 PM,-0.864287708,0,0,rest
1/1/2000 01:20:22 PM,-0.713989713,0,0,rest
1/1/2000 01:20:32 PM,-0.306823548,1,8,scrimmage
1/1/2000 01:20:42 PM,-0.134022568,1,8,scrimmage
1/1/2000 01:20:52 PM,-0.144371534,1,8,scrimmage
1/1/2000 01:21:02 PM,-0.152358149,1,8,scrimmage
1/1/2000 01:21:12 PM,-0.054609285,1,8,scrimmage
1/1/2000 01:21:22 PM,0.150806823,1,8,scrimmage
1/1/2000 01:21:32 PM,0.2092594,1,8,scrimmage
1/1/2000 01:21:42 PM,0.314387212,1,8,scrimmage
1/1/2000 01:21:52 PM,0.371158966,1,8,scrimmage
1/1/2000 01:22:02 PM,0.478682155,1,8,scrimmage
1/1/2000 01:22:12 PM,0.733767133,1,8,scrimmage
1/1/2000 01:22:22 PM,0.587007571,1,8,scrimmage
1/1/2000 01:22:32 PM,0.685546347,1,8,scrimmage
1/1/2000 01:22:42 PM,0.940191669,1,8,scrimmage
1/1/2000 01:22:52 PM,0.804424823,1,8,scrimmage
1/1/2000 01:23:02 PM,1.001532551,1,8,scrimmage
1/1/2000 01:23:12 PM,1.077381659,1,8,scrimmage
1/1/2000 01:23:22 PM,0.962243403,1,8,scrimmage
1/1/2000 01:23:32 PM,0.912863607,1,8,scrimmage
1/1/2000 01:23:42 PM,1.056504258,1,8,scrimmage
1/1/2000 01:23:52 PM,0.922346722,1,8,scrimmage
1/1/2000 01:24:02 PM,0.956056648,1,8,scrimmage
1/1/2000 01:24:12 PM,0.90649787,1,8,scrimmage
1/1/2000 01:24:22 PM,0.799184677,1,8,scrimmage
1/1/2000 01:24:32 PM,0.813477784,1,8,scrimmage
1/1/2000 01:24:42 PM,0.61399511,1,8,scrimmage
1/1/2000 01:24:52 PM,0.371705503,1,8,scrimmage
1/1/2000 01:25:02 PM,0.451651561,1,8,scrimmage
1/1/2000 01:25:12 PM,0.412524671,1,8,scrimmage
1/1/2000 01:25:22 PM,0.503159369,1,8,scrimmage
1/1/2000 01:25:32 PM,0.204393614,1,8,scrimmage
1/1/2000 01:25:42 PM,0.083298532,1,8,scrimmage
1/1/2000 01:25:52 PM,0.050821429,1,8,scrimmage
1/1/2000 01:26:02 PM,-0.148181334,1,8,scrimmage
1/1/2000 01:26:12 PM,-0.308323436,1,8,scrimmage
1/1/2000 01:26:22 PM,-0.560582514,1,8,scrimmage
1/1/2000 01:26:32 PM,-0.479423989,0,0,rest
1/1/2000 01:26:42 PM,-0.738160967,0,0,rest
1/1/2000 01:26:52 PM,-0.829888051,0,0,rest
1/1/2000 01:27:02 PM,-0.738879526,0,0,rest
1/1/2000 01:27:12 PM,-0.926680976,0,0,rest
1/1/2000 01:27:22 PM,-0.998401301,0,0,rest
1/1/2000 01:27:32 PM,-0.988998252,0,0,rest
1/1/2000 01:27:42 PM,-0.919326759,0,0,rest
1/1/2000 01:27:52 PM,-1.168608164,0,0,rest
1/1/2000 01:28:02 PM,-0.740723365,0,0,rest
1/1/2000 01:28:12 PM,-1.066503388,0,0,rest
1/1/2000 01:28:22 PM,-1.218936115,0,0,rest
1/1/2000 01:28:32 PM,-0.853270538,0,0,rest
1/1/2000 01:28:42 PM,-0.781392849,0,0,rest
1/1/2000 01:28:52 PM,-0.773818762,0,0,rest
1/1/2000 01:29:02 PM,-0.852429865,0,0,rest
1/1/2000 01:29:12 PM,-0.633245883,0,0,rest
1/1/2000 01:29:22 PM,-0.659934723,0,0,rest
1/1/2000 01:29:32 PM,-0.366608238,1,9,sprint
1/1/2000 01:29:42 PM,-0.381760968,1,9,sprint
1/1/2000 01:29:52 PM,-0.391557451,1,9,sprint
1/1/2000 01:30:02 PM,-0.07946499,1,9,sprint
1/1/2000 01:30:12 PM,-0.011718269,1,9,sprint
1/1/2000 01:30:22 PM,0.218585202,1,9,sprint
1/1/2000 01:30:32 PM,0.656739204,1,9,sprint
1/1/2000 01:30:42 PM,0.710041463,1,9,sprint
1/1/2000 01:30:52 PM,0.947522359,1,9,sprint
1/1/2000 01:31:02 PM,0.985936009,1,9,sprint
1/1/2000 01:31:12 PM,0.82661269,1,9,sprint
1/1/2000 01:31:22 PM,0.872163025,1,9,sprint
1/1/2000 01:31:32 PM,0.526419964,1,9,sprint
1/1/2000 01:31:42 PM,0.101689341,1,9,sprint
1/1/2000 01:31:52 PM,0.01293274,1,9,sprint
1/1/2000 01:32:02 PM,-0.274462566,1,9,sprint
1/1/2000 01:32:12 PM,-0.576251824,0,0,rest
1/1/2000 01:32:22 PM,-0.789257901,0,0,rest
1/1/2000 01:32:32 PM,-0.966676642,0,0,rest
1/1/2000 01:32:42 PM,-1.016542741,0,0,rest
1/1/2000 01:32:52 PM,-0.910081172,0,0,rest
1/1/2000 01:33:02 PM,-0.817839307,0,0,rest
1/1/2000 01:33:12 PM,-0.582337719,0,0,rest
1/1/2000 01:33:22 PM,-0.334678543,1,10,sprint
1/1/2000 01:33:32 PM,0.025891565,1,10,sprint
1/1/2000 01:33:42 PM,0.339318811,1,10,sprint
1/1/2000 01:33:52 PM,0.662174168,1,10,sprint
1/1/2000 01:34:02 PM,0.867534282,1,10,sprint
1/1/2000 01:34:12 PM,0.98819511,1,10,sprint
1/1/2000 01:34:22 PM,0.851325366,1,10,sprint
1/1/2000 01:34:32 PM,0.858309165,1,10,sprint
1/1/2000 01:34:42 PM,0.883907209,1,10,sprint
1/1/2000 01:34:52 PM,0.504063544,1,10,sprint
1/1/2000 01:35:02 PM,0.334548352,1,10,sprint
1/1/2000 01:35:12 PM,-0.053654286,1,10,sprint
1/1/2000 01:35:22 PM,-0.390783925,1,10,sprint
1/1/2000 01:35:32 PM,-0.384633649,0,0,rest
1/1/2000 01:35:42 PM,-0.985761989,0,0,rest
1/1/2000 01:35:52 PM,-0.943350428,0,0,rest
1/1/2000 01:36:02 PM,-0.868864742,0,0,rest
1/1/2000 01:36:12 PM,-0.82897554,0,0,rest
1/1/2000 01:36:22 PM,-0.839609035,0,0,rest
1/1/2000 01:36:32 PM,-0.610982462,0,0,rest
1/1/2000 01:36:42 PM,-0.31871761,1,10,sprint
1/1/2000 01:36:52 PM,0.026266617,1,10,sprint
1/1/2000 01:37:02 PM,0.158613496,1,10,sprint
1/1/2000 01:37:12 PM,0.543722635,1,10,sprint
1/1/2000 01:37:22 PM,1.036300826,1,10,sprint
1/1/2000 01:37:32 PM,0.977492063,1,10,sprint
1/1/2000 01:37:42 PM,0.868879734,1,10,sprint
1/1/2000 01:37:52 PM,0.97258313,1,10,sprint
1/1/2000 01:38:02 PM,0.792688257,1,10,sprint
1/1/2000 01:38:12 PM,0.506217344,1,10,sprint
1/1/2000 01:38:22 PM,0.321057653,1,10,sprint
1/1/2000 01:38:32 PM,-0.021577851,1,10,sprint
1/1/2000 01:38:42 PM,-0.278126439,1,10,sprint
1/1/2000 01:38:52 PM,-0.510802994,0,0,rest
1/1/2000 01:39:02 PM,-0.778527517,0,0,rest
1/1/2000 01:39:12 PM,-0.915262035,0,0,rest
1/1/2000 01:39:22 PM,-1.152428554,0,0,rest
1/1/2000 01:39:32 PM,-0.988264592,0,0,rest
1/1/2000 01:39:42 PM,-0.887972665,0,0,rest
1/1/2000 01:39:52 PM,-0.726219927,0,0,rest
1/1/2000 01:40:02 PM,-0.396216472,1,10,sprint
1/1/2000 01:40:12 PM,0.724958057,1,10,sprint
1/1/2000 01:40:22 PM,0.337517834,1,10,sprint
1/1/2000 01:40:32 PM,0.35866252,1,10,sprint
1/1/2000 01:40:42 PM,0.180794108,1,10,sprint
1/1/2000 01:40:52 PM,0.200159609,1,10,sprint
1/1/2000 01:41:02 PM,0.105267929,1,10,sprint
1/1/2000 01:41:12 PM,-0.138181158,1,10,sprint
1/1/2000 01:41:22 PM,-0.446335346,1,10,sprint
1/1/2000 01:41:32 PM,-0.559130145,0,0,rest
1/1/2000 01:41:42 PM,-0.776549962,0,0,rest
1/1/2000 01:41:52 PM,-0.905111778,0,0,rest
1/1/2000 01:42:02 PM,-1.053422085,0,0,rest
1/1/2000 01:42:12 PM,-0.987780942,0,0,rest
1/1/2000 01:42:22 PM,-1.019133001,0,0,rest
1/1/2000 01:42:32 PM,-1.253275075,0,0,rest
1/1/2000 01:42:42 PM,-1.083723147,0,0,rest
1/1/2000 01:42:52 PM,-0.937098153,0,0,rest
1/1/2000 01:43:02 PM,-0.994949091,0,0,rest
1/1/2000 01:43:12 PM,-0.890303138,0,0,rest
1/1/2000 01:43:22 PM,-0.736252613,0,0,rest
1/1/2000 01:43:32 PM,-0.477509853,0,0,rest
1/1/2000 01:43:42 PM,-0.567558346,1,3,shooting #1
1/1/2000 01:43:52 PM,-0.436227218,1,3,shooting #1
1/1/2000 01:44:03 PM,-0.061109027,1,3,shooting #1
1/1/2000 01:44:13 PM,-0.030361993,1,3,shooting #1
1/1/2000 01:44:23 PM,0.168320513,1,3,shooting #1
1/1/2000 01:44:33 PM,0.372901639,1,3,shooting #1
1/1/2000 01:44:43 PM,0.337526974,1,3,shooting #1
1/1/2000 01:44:53 PM,0.602759526,1,3,shooting #1
1/1/2000 01:45:03 PM,0.640932272,1,3,shooting #1
1/1/2000 01:45:13 PM,0.650541822,1,3,shooting #1
1/1/2000 01:45:23 PM,0.74566345,1,3,shooting #1
1/1/2000 01:45:33 PM,1.050731804,1,3,shooting #1
1/1/2000 01:45:43 PM,0.998223907,1,3,shooting #1
1/1/2000 01:45:53 PM,0.98853234,1,3,shooting #1
1/1/2000 01:46:03 PM,0.998653911,1,3,shooting #1
1/1/2000 01:46:13 PM,0.729813185,1,3,shooting #1
1/1/2000 01:46:23 PM,0.847695985,1,3,shooting #1
1/1/2000 01:46:33 PM,0.671905651,1,3,shooting #1
1/1/2000 01:46:43 PM,0.61473568,1,3,shooting #1
1/1/2000 01:46:53 PM,0.624212575,1,3,shooting #1
1/1/2000 01:47:03 PM,0.404288042,1,3,shooting #1
1/1/2000 01:47:13 PM,0.203879397,1,3,shooting #1
1/1/2000 01:47:23 PM,-0.086366669,1,3,shooting #1
1/1/2000 01:47:33 PM,-0.218089411,1,3,shooting #1
1/1/2000 01:47:43 PM,-0.191423735,1,3,shooting #1
1/1/2000 01:47:53 PM,-0.315701814,1,3,shooting #1
1/1/2000 01:48:03 PM,-0.520609106,0,0,rest
1/1/2000 01:48:13 PM,-0.613674421,0,0,rest
1/1/2000 01:48:23 PM,-0.842233535,0,0,rest
1/1/2000 01:48:33 PM,-0.691660169,0,0,rest
1/1/2000 01:48:43 PM,-1.027091445,0,0,rest
1/1/2000 01:48:53 PM,-1.165600669,0,0,rest
1/1/2000 01:49:03 PM,-0.987867927,0,0,rest
1/1/2000 01:49:13 PM,-1.226400046,0,0,rest
1/1/2000 01:49:23 PM,-0.986665953,0,0,rest
1/1/2000 01:49:33 PM,-0.884511971,0,0,rest
1/1/2000 01:49:43 PM,-0.824002702,0,0,rest
1/1/2000 01:49:53 PM,-0.769777624,0,0,rest
1/1/2000 01:50:03 PM,-0.735124008,0,0,rest
1/1/2000 01:50:13 PM,-0.333907656,1,4,shooting #2
1/1/2000 01:50:23 PM,-0.279198153,1,4,shooting #2
1/1/2000 01:50:33 PM,-0.114617915,1,4,shooting #2
1/1/2000 01:50:43 PM,0.020399093,1,4,shooting #2
1/1/2000 01:50:53 PM,0.199398464,1,4,shooting #2
1/1/2000 01:51:03 PM,0.511450074,1,4,shooting #2
1/1/2000 01:51:13 PM,0.608185519,1,4,shooting #2
1/1/2000 01:51:23 PM,0.50768198,1,4,shooting #2
1/1/2000 01:51:33 PM,0.865990112,1,4,shooting #2
1/1/2000 01:51:43 PM,0.891595642,1,4,shooting #2
1/1/2000 01:51:53 PM,0.984832634,1,4,shooting #2
1/1/2000 01:52:03 PM,0.84360763,1,4,shooting #2
1/1/2000 01:52:13 PM,1.000669833,1,4,shooting #2
1/1/2000 01:52:23 PM,1.060374852,1,4,shooting #2
1/1/2000 01:52:33 PM,0.951545839,1,4,shooting #2
1/1/2000 01:52:43 PM,1.092827798,1,4,shooting #2
1/1/2000 01:52:53 PM,0.770982833,1,4,shooting #2
1/1/2000 01:53:03 PM,0.89941681,1,4,shooting #2
1/1/2000 01:53:13 PM,0.503820303,1,4,shooting #2
1/1/2000 01:53:23 PM,0.278549769,1,4,shooting #2
1/1/2000 01:53:33 PM,0.387379546,1,4,shooting #2
1/1/2000 01:53:43 PM,0.25591254,1,4,shooting #2
1/1/2000 01:53:53 PM,0.119705802,1,4,shooting #2
1/1/2000 01:54:03 PM,-0.049773764,1,4,shooting #2
1/1/2000 01:54:13 PM,-0.32672227,1,4,shooting #2
1/1/2000 01:54:23 PM,-0.451593022,1,4,shooting #2
1/1/2000 01:54:33 PM,-0.471234374,0,0,rest
1/1/2000 01:54:43 PM,-0.660282708,0,0,rest
1/1/2000 01:54:53 PM,-0.885816455,0,0,rest
1/1/2000 01:55:03 PM,-0.732779017,0,0,rest
1/1/2000 01:55:13 PM,-0.851708693,0,0,rest
1/1/2000 01:55:23 PM,-0.917791804,0,0,rest
1/1/2000 01:55:33 PM,-0.777855415,0,0,rest
1/1/2000 01:55:43 PM,-0.934478129,0,0,rest
1/1/2000 01:55:53 PM,-0.931754991,0,0,rest
1/1/2000 01:56:03 PM,-0.972367315,0,0,rest
1/1/2000 01:56:13 PM,-0.694167931,0,0,rest
1/1/2000 01:56:23 PM,-0.557738031,0,0,rest
1/1/2000 01:56:33 PM,-0.771389345,0,0,rest
1/1/2000 01:56:43 PM,-0.614824714,1,5,shooting #3
1/1/2000 01:56:53 PM,-0.032749145,1,5,shooting #3
1/1/2000 01:57:03 PM,-0.123444641,1,5,shooting #3
1/1/2000 01:57:13 PM,0.219289978,1,5,shooting #3
1/1/2000 01:57:23 PM,0.314887272,1,5,shooting #3
1/1/2000 01:57:33 PM,0.288452994,1,5,shooting #3
1/1/2000 01:57:43 PM,0.521993242,1,5,shooting #3
1/1/2000 01:57:53 PM,0.60727449,1,5,shooting #3
1/1/2000 01:58:03 PM,0.773225861,1,5,shooting #3
1/1/2000 01:58:13 PM,0.819542941,1,5,shooting #3
1/1/2000 01:58:23 PM,0.947606454,1,5,shooting #3
1/1/2000 01:58:33 PM,0.897908484,1,5,shooting #3
1/1/2000 01:58:43 PM,1.049012525,1,5,shooting #3
1/1/2000 01:58:53 PM,1.027585178,1,5,shooting #3
1/1/2000 01:59:03 PM,0.891584996,1,5,shooting #3
1/1/2000 01:59:13 PM,0.994182743,1,5,shooting #3
1/1/2000 01:59:23 PM,0.960815397,1,5,shooting #3
1/1/2000 01:59:33 PM,0.748907042,1,5,shooting #3
1/1/2000 01:59:43 PM,0.983384042,1,5,shooting #3
1/1/2000 01:59:53 PM,0.411338143,1,5,shooting #3
1/1/2000 02:00:03 PM,0.561751404,1,5,shooting #3
1/1/2000 02:00:13 PM,0.154571395,1,5,shooting #3
1/1/2000 02:00:23 PM,0.173133759,1,5,shooting #3
1/1/2000 02:00:33 PM,-0.004501163,1,5,shooting #3
1/1/2000 02:00:43 PM,-0.411232984,1,5,shooting #3
1/1/2000 02:00:53 PM,-0.370601352,1,5,shooting #3
1/1/2000 02:01:03 PM,-0.403870712,0,0,rest
1/1/2000 02:01:13 PM,-0.685100825,0,0,rest
1/1/2000 02:01:23 PM,-0.79502349,0,0,rest
1/1/2000 02:01:33 PM,-0.834625942,0,0,rest
1/1/2000 02:01:43 PM,-0.968746551,0,0,rest
1/1/2000 02:01:53 PM,-1.094556696,0,0,rest
1/1/2000 02:02:03 PM,-0.986497608,0,0,rest
1/1/2000 02:02:13 PM,-1.053400609,0,0,rest
1/1/2000 02:02:23 PM,-0.92089242,0,0,rest
1/1/2000 02:02:33 PM,-0.726008224,0,0,rest
1/1/2000 02:02:43 PM,-0.730643357,0,0,rest
1/1/2000 02:02:53 PM,-0.821216984,0,0,rest
1/1/2000 02:03:03 PM,-0.573037964,0,0,rest
1/1/2000 02:03:13 PM,-0.307882685,1,11,shooting #4
1/1/2000 02:03:23 PM,-0.452248924,1,11,shooting #4
1/1/2000 02:03:33 PM,-0.16509734,1,11,shooting #4
1/1/2000 02:03:43 PM,-0.066782255,1,11,shooting #4
1/1/2000 02:03:53 PM,0.121639518,1,11,shooting #4
1/1/2000 02:04:03 PM,0.475843955,1,11,shooting #4
1/1/2000 02:04:13 PM,0.450249004,1,11,shooting #4
1/1/2000 02:04:23 PM,0.534758641,1,11,shooting #4
1/1/2000 02:04:33 PM,0.617721939,1,11,shooting #4
1/1/2000 02:04:43 PM,0.971096197,1,11,shooting #4
1/1/2000 02:04:53 PM,0.893659938,1,11,shooting #4
1/1/2000 02:05:03 PM,0.821683582,1,11,shooting #4
1/1/2000 02:05:13 PM,0.976554891,1,11,shooting #4
1/1/2000 02:05:23 PM,0.930424616,1,11,shooting #4
1/1/2000 02:05:33 PM,1.066243322,1,11,shooting #4
1/1/2000 02:05:43 PM,0.787364135,1,11,shooting #4
1/1/2000 02:05:53 PM,0.718612895,1,11,shooting #4
1/1/2000 02:06:03 PM,0.738132343,1,11,shooting #4
1/1/2000 02:06:13 PM,0.696050285,1,11,shooting #4
1/1/2000 02:06:23 PM,0.404292031,1,11,shooting #4
1/1/2000 02:06:33 PM,0.427926627,1,11,shooting #4
1/1/2000 02:06:43 PM,0.109899802,1,11,shooting #4
1/1/2000 02:06:53 PM,0.154021504,1,11,shooting #4
1/1/2000 02:07:03 PM,0.099890187,1,11,shooting #4
1/1/2000 02:07:13 PM,-0.2951434,1,11,shooting #4
1/1/2000 02:07:23 PM,-0.355056489,1,11,shooting #4
1/1/2000 02:07:33 PM,-0.630494693,0,0,rest
1/1/2000 02:07:43 PM,-0.689548665,0,0,rest
1/1/2000 02:07:53 PM,-0.838654513,0,0,rest
1/1/2000 02:08:03 PM,-0.882790313,0,0,rest
1/1/2000 02:08:13 PM,-0.878195308,0,0,rest
1/1/2000 02:08:23 PM,-0.972718825,0,0,rest
1/1/2000 02:08:33 PM,-0.871252594,0,0,rest
1/1/2000 02:08:43 PM,-0.978429994,0,0,rest
1/1/2000 02:08:53 PM,-1.043831371,0,0,rest
1/1/2000 02:09:03 PM,-0.960725252,0,0,rest
1/1/2000 02:09:13 PM,-0.801966106,0,0,rest
1/1/2000 02:09:23 PM,-0.732493537,0,0,rest
1/1/2000 02:09:33 PM,-0.791599512,0,0,rest
1/1/2000 02:09:43 PM,-0.529144874,1,10,sprint
1/1/2000 02:09:53 PM,-0.404769313,1,10,sprint 
1/1/2000 02:10:03 PM,-0.124575951,1,10,sprint
1/1/2000 02:10:13 PM,-0.768459243,0,0,rest
1/1/2000 02:10:23 PM,-0.941351848,0,0,rest
1/1/2000 02:10:33 PM,-0.918771141,0,0,rest
1/1/2000 02:10:43 PM,-0.954837387,0,0,rest
1/1/2000 02:10:53 PM,-1.007172929,0,0,rest
1/1/2000 02:11:03 PM,-0.761926596,0,0,rest
1/1/2000 02:11:13 PM,-0.918501244,0,0,rest
1/1/2000 02:11:23 PM,-0.942895364,0,0,rest
1/1/2000 02:11:33 PM,-1.018480748,0,0,rest
1/1/2000 02:11:43 PM,-0.859324116,0,0,rest
1/1/2000 02:11:53 PM,-0.856552507,0,0,rest
1/1/2000 02:12:03 PM,-0.88171036,0,0,rest
1/1/2000 02:12:13 PM,-0.918022472,0,0,rest
1/1/2000 02:12:23 PM,-1.086760583,0,0,rest
1/1/2000 02:12:33 PM,-1.002719762,0,0,rest
1/1/2000 02:12:43 PM,-0.925310294,0,0,rest
1/1/2000 02:12:53 PM,-1.017403012,0,0,rest
1/1/2000 02:13:03 PM,-0.767968047,0,0,rest
1/1/2000 02:13:13 PM,-0.794715315,0,0,rest
1/1/2000 02:13:23 PM,-0.973184952,0,0,rest
1/1/2000 02:13:33 PM,-0.886953278,0,0,rest
1/1/2000 02:13:43 PM,-0.800504818,0,0,rest
1/1/2000 02:13:53 PM,-0.901842825,0,0,rest
1/1/2000 02:14:03 PM,-0.642495169,0,0,rest
1/1/2000 02:14:13 PM,-0.7137025,0,0,rest
1/1/2000 02:14:23 PM,-0.755573759,0,0,rest
1/1/2000 02:14:33 PM,-0.6301789,0,0,rest
1/1/2000 02:14:43 PM,-0.85077617,0,0,rest
1/1/2000 02:14:53 PM,-0.717830944,0,0,rest
1/1/2000 02:15:03 PM,-0.543041349,0,0,rest
1/1/2000 02:15:13 PM,-0.644140023,0,0,rest
1/1/2000 02:15:23 PM,-0.571442742,0,0,rest
1/1/2000 02:15:33 PM,-0.335177025,1,1,stretching
1/1/2000 02:15:43 PM,-0.44024196,1,1,stretching
1/1/2000 02:15:53 PM,-0.514859212,1,1,stretching
1/1/2000 02:16:03 PM,-0.175386772,1,1,stretching
1/1/2000 02:16:13 PM,-0.377711344,1,1,stretching
1/1/2000 02:16:23 PM,-0.385122206,1,1,stretching
1/1/2000 02:16:33 PM,-0.281609279,1,1,stretching
1/1/2000 02:16:43 PM,-0.095041315,1,1,stretching
1/1/2000 02:16:53 PM,-0.06131198,1,1,stretching
1/1/2000 02:17:03 PM,0.043550522,1,1,stretching
1/1/2000 02:17:13 PM,0.070982802,1,1,stretching
1/1/2000 02:17:24 PM,0.089630415,1,1,stretching
1/1/2000 02:17:34 PM,0.141232794,1,1,stretching
1/1/2000 02:17:44 PM,0.277206392,1,1,stretching
1/1/2000 02:17:54 PM,0.169424206,1,1,stretching
1/1/2000 02:18:04 PM,0.170816687,1,1,stretching
1/1/2000 02:18:14 PM,0.226364114,1,1,stretching
1/1/2000 02:18:24 PM,0.129647162,1,1,stretching
1/1/2000 02:18:34 PM,0.352084287,1,1,stretching
1/1/2000 02:18:44 PM,0.285808361,1,1,stretching
1/1/2000 02:18:54 PM,0.51432186,1,1,stretching
1/1/2000 02:19:04 PM,0.366938131,1,1,stretching
1/1/2000 02:19:14 PM,0.539857475,1,1,stretching
1/1/2000 02:19:24 PM,0.529872328,1,1,stretching
1/1/2000 02:19:34 PM,0.623979866,1,1,stretching
1/1/2000 02:19:44 PM,0.745056283,1,1,stretching
1/1/2000 02:19:54 PM,0.452137812,1,1,stretching
1/1/2000 02:20:04 PM,0.536626024,1,1,stretching
1/1/2000 02:20:14 PM,0.612205751,1,1,stretching
1/1/2000 02:20:24 PM,0.830352395,1,1,stretching
1/1/2000 02:20:34 PM,0.711996247,1,1,stretching
1/1/2000 02:20:44 PM,0.812285673,1,1,stretching
1/1/2000 02:20:54 PM,0.82182177,1,1,stretching
1/1/2000 02:21:04 PM,0.841006535,1,1,stretching
1/1/2000 02:21:14 PM,0.743433771,1,1,stretching
1/1/2000 02:21:24 PM,0.89160204,1,1,stretching
1/1/2000 02:21:34 PM,0.991304169,1,1,stretching
1/1/2000 02:21:44 PM,0.919024696,1,1,stretching
1/1/2000 02:21:54 PM,0.907425859,1,1,stretching
1/1/2000 02:22:04 PM,0.90272588,1,1,stretching
1/1/2000 02:22:14 PM,0.96176391,1,1,stretching
1/1/2000 02:22:24 PM,1.039676341,1,1,stretching
1/1/2000 02:22:34 PM,1.043306043,1,1,stretching
1/1/2000 02:22:44 PM,0.986208312,1,1,stretching
1/1/2000 02:22:54 PM,1.006380401,1,1,stretching
1/1/2000 02:23:04 PM,0.921693316,1,1,stretching
1/1/2000 02:23:14 PM,0.860532809,1,1,stretching
1/1/2000 02:23:24 PM,0.851535431,1,1,stretching
1/1/2000 02:23:34 PM,1.053406706,1,1,stretching
1/1/2000 02:23:44 PM,0.935336934,1,1,stretching
1/1/2000 02:23:54 PM,1.109816845,1,1,stretching
1/1/2000 02:24:04 PM,0.856069104,1,1,stretching
1/1/2000 02:24:14 PM,0.918939469,1,1,stretching
1/1/2000 02:24:24 PM,0.765893717,1,1,stretching
1/1/2000 02:24:34 PM,0.951047835,1,1,stretching
1/1/2000 02:24:44 PM,0.940562075,1,1,stretching
1/1/2000 02:24:54 PM,0.863920637,1,1,stretching
1/1/2000 02:25:04 PM,0.922417772,1,1,stretching
1/1/2000 02:25:14 PM,0.885118109,1,1,stretching
1/1/2000 02:25:24 PM,0.851138967,1,1,stretching
1/1/2000 02:25:34 PM,0.796120689,1,1,stretching
1/1/2000 02:25:44 PM,0.688977151,1,1,stretching
1/1/2000 02:25:54 PM,0.650978717,1,1,stretching
1/1/2000 02:26:04 PM,0.727221531,1,1,stretching
1/1/2000 02:26:14 PM,0.697998904,1,1,stretching
1/1/2000 02:26:24 PM,0.725848802,1,1,stretching
1/1/2000 02:26:34 PM,0.582945785,1,1,stretching
1/1/2000 02:26:44 PM,0.505613648,1,1,stretching
1/1/2000 02:26:54 PM,0.530519766,1,1,stretching
1/1/2000 02:27:04 PM,0.32543011,1,1,stretching
1/1/2000 02:27:14 PM,0.439561079,1,1,stretching
1/1/2000 02:27:24 PM,0.426850117,1,1,stretching
1/1/2000 02:27:34 PM,0.395134496,1,1,stretching
1/1/2000 02:27:44 PM,0.189122243,1,1,stretching
1/1/2000 02:27:54 PM,0.391421214,1,1,stretching
1/1/2000 02:28:04 PM,0.16854692,1,1,stretching
1/1/2000 02:28:14 PM,0.221686422,1,1,stretching
1/1/2000 02:28:24 PM,0.282063077,1,1,stretching
1/1/2000 02:28:34 PM,0.043384856,1,1,stretching
1/1/2000 02:28:44 PM,-0.123081541,1,1,stretching
1/1/2000 02:28:54 PM,0.036128642,1,1,stretching
1/1/2000 02:29:04 PM,-0.149673092,1,1,stretching
1/1/2000 02:29:14 PM,-0.209096797,1,1,stretching
1/1/2000 02:29:24 PM,-0.092529799,1,1,stretching
1/1/2000 02:29:34 PM,-0.260598271,1,1,stretching
1/1/2000 02:29:44 PM,-0.255834623,1,1,stretching
1/1/2000 02:29:54 PM,-0.24012983,1,1,stretching
1/1/2000 02:30:04 PM,-0.353985003,1,1,stretching
1/1/2000 02:30:14 PM,-0.488111213,1,1,stretching
1/1/2000 02:30:24 PM,-0.509036281,1,1,stretching
1/1/2000 02:30:34 PM,-0.487333137,1,1,stretching
1/1/2000 02:30:44 PM,-0.449926946,0,0,rest
1/1/2000 02:30:54 PM,-0.491113805,0,0,rest
1/1/2000 02:31:04 PM,-0.66466305,0,0,rest
1/1/2000 02:31:14 PM,-0.687351573,0,0,rest
1/1/2000 02:31:24 PM,-0.707154941,0,0,rest
1/1/2000 02:31:34 PM,-0.709525394,0,0,rest
1/1/2000 02:31:44 PM,-0.663108665,0,0,rest
